state,lat,lon,date,ls_type,trigger,source
assam,27.092916003,93.6188204270001,2017-07-09,landslide,continuous_rain,GLC
assam,25.1322280000001,93.0468100000001,2017-04-04,landslide,rain,GLC
assam,24.7959142060001,93.7238642930001,2017-03-30,landslide,downpour,GLC
assam,24.1356200700001,95.7871700900001,,landslide,unknown,SMMML
assam,24.9879365510001,93.498704128,2018-06-03,landslide,rain,GLC
assam,26.0782169070001,94.7207106750001,2018-05-12,landslide,continuous_rain,GLC
assam,27.0404039310001,89.906334584,2017-07-08,landslide,downpour,GLC
assam,27.0767151740001,93.5975544090001,2017-07-09,landslide,continuous_rain,GLC
assam,25.8286003310001,91.8767169970001,2017-07-06,landslide,downpour,GLC
assam,24.3319703460001,91.8008535960001,2017-06-19,landslide,rain,GLC
assam,25.7717129160001,93.9350718270001,2017-04-07,landslide,rain,GLC
assam,25.5144,90.2167000000001,2011-08-16,landslide,downpour,GLC
assam,24.8960000000001,91.9022000000001,2008-08-01,landslide,rain,GLC
assam,26.148,94.8422,2010-08-14,landslide,downpour,GLC
assam,26.1498,94.6055000000001,2013-08-04,landslide,monsoon,GLC
assam,24.9926,93.4946000000001,2013-05-12,mudslide,rain,GLC
assam,25.83,94.1300000000001,2011-08-18,landslide,monsoon,GLC
assam,24.4265,94.1913000000001,2015-08-01,landslide,continuous_rain,GLC
assam,27.0502000000001,89.9442000000001,2010-07-21,landslide,downpour,GLC
assam,26.7215,95.0283000000001,2010-07-19,landslide,downpour,GLC
assam,25.1122,94.3591000000001,2015-08-01,landslide,continuous_rain,GLC
assam,26.3186000000001,94.5121,2011-06-20,landslide,downpour,GLC
assam,25.705,94.0400000000001,2008-08-07,landslide,downpour,GLC
assam,28.10756941,94.1831569710001,2017-06-20,landslide,rain,GLC
assam,26.191688,91.8100790000001,2016-12-15,landslide,unknown,GLC
assam,24.506937,91.588893,2016-11-01,landslide,mining,GLC
assam,27.020990259,89.9071217530001,2017-07-08,landslide,downpour,GLC
assam,26.1699,91.7986000000001,2007-07-19,landslide,rain,GLC
assam,24.835073186,93.8989629390001,2017-07-09,landslide,continuous_rain,GLC
assam,25.4816230000001,93.141692,2017-04-04,landslide,rain,GLC
assam,27.107124104,93.651564379,2017-07-09,landslide,continuous_rain,GLC
assam,25.0925760000001,91.7636890000001,2017-03-06,landslide,mining,GLC
assam,26.1001,91.6849000000001,2014-09-22,landslide,rain,GLC
assam,26.1097,91.7747000000001,2014-09-22,landslide,rain,GLC
assam,25.4749000000001,93.1477,2010-10-09,landslide,downpour,GLC
assam,27.3034000000001,93.804,2016-07-16,mudslide,downpour,GLC
assam,25.82601444,91.871130668,2017-07-09,landslide,continuous_rain,GLC
assam,25.178619,92.0128060000001,2017-03-16,landslide,mining,GLC
assam,25.181453,93.1181050000001,2017-04-04,landslide,rain,GLC
assam,26.2753000000001,94.6654,2010-08-17,landslide,downpour,GLC
assam,25.9466,94.6279000000001,2014-09-08,mudslide,unknown,GLC
assam,25.7055,94.0132,2007-10-16,landslide,rain,GLC
assam,25.4379000000001,94.1162,2007-10-19,landslide,rain,GLC
assam,25.1796000000001,93.0083000000001,2010-10-09,mudslide,downpour,GLC
assam,24.9540000000001,94.2156000000001,2015-08-01,landslide,continuous_rain,GLC
assam,26.3335000000001,94.5512000000001,2010-06-15,landslide,downpour,GLC
assam,26.1665,91.7049000000001,2013-10-06,landslide,downpour,GLC
assam,24.7992,93.948,2011-07-22,landslide,downpour,GLC
assam,25.5212000000001,90.2320000000001,2007-07-27,rock_fall,rain,GLC
assam,25.4993000000001,94.1192,2007-09-09,landslide,rain,GLC
assam,26.1468,91.6469000000001,2015-02-14,landslide,mining,GLC
assam,24.3481,94.1146000000001,2015-08-01,landslide,unknown,GLC
assam,26.7225,95.0281000000001,2010-07-06,mudslide,monsoon,GLC
assam,25.9702,91.8587000000001,2014-10-05,landslide,rain,GLC
assam,26.1833,91.8000000000001,2007-09-13,landslide,rain,GLC
assam,26.1964,91.7652,2014-06-28,landslide,rain,GLC
assam,25.52,91.27,2007-09-11,landslide,rain,GLC
assam,25.4196000000001,94.1054,2010-07-29,landslide,downpour,GLC
assam,25.1941,94.4481000000001,2015-08-01,landslide,continuous_rain,GLC
assam,24.3311,91.5642000000001,2015-02-09,other,mining,GLC
assam,25.3056,93.1265000000001,2012-06-03,landslide,downpour,GLC
assam,24.9667000000001,93.5500000000001,2007-08-26,mudslide,continuous_rain,GLC
assam,25.1775000000001,93.0123,2012-06-03,landslide,downpour,GLC
assam,26.1966000000001,91.8020000000001,2016-07-20,landslide,rain,GLC
assam,25.3908000000001,94.0926000000001,2015-07-22,landslide,continuous_rain,GLC
assam,27.256,90.5257000000001,2012-04-06,complex,unknown,GLC
assam,24.5308000000001,92.5121,2016-05-18,landslide,continuous_rain,GLC
assam,25.639618829,94.1111215700001,2010-09-12,landslide,downpour,GLC
assam,25.8143000000001,90.5763000000001,2014-09-24,landslide,continuous_rain,GLC
assam,25.7354,90.3852000000001,2014-09-21,landslide,continuous_rain,GLC
assam,24.6108,92.5620000000001,2015-02-19,landslide,mining,GLC
assam,25.3612,92.2845,2010-04-21,landslide,downpour,GLC
assam,25.2269000000001,93.1658,2010-06-15,landslide,downpour,GLC
assam,25.6703000000001,94.1095000000001,2011-07-11,landslide,downpour,GLC
assam,25.0633,92.8025000000001,2010-06-16,landslide,downpour,GLC
assam,24.7016,93.5291000000001,2015-08-11,landslide,continuous_rain,GLC
assam,25.2193,90.5549,2015-08-19,landslide,continuous_rain,GLC
assam,25.318,94.0441000000001,2013-08-09,landslide,downpour,GLC
assam,27.0971000000001,90.4032000000001,2007-09-10,landslide,rain,GLC
assam,27.5748,91.8644,2016-07-28,landslide,monsoon,GLC
assam,24.9016,91.8771,2015-06-11,landslide,rain,GLC
assam,27.0524,90.4997000000001,2009-10-06,landslide,downpour,GLC
assam,25.6820000000001,94.1076,2010-10-09,landslide,downpour,GLC
assam,27.5799000000001,91.8569000000001,2016-04-22,landslide,continuous_rain,GLC
assam,25.583,91.8930000000001,2015-09-23,landslide,downpour,GLC
assam,26.1226,91.7162000000001,2012-06-22,landslide,downpour,GLC
assam,25.2946000000001,92.8339000000001,2007-08-26,landslide,rain,GLC
assam,24.9786,93.5027000000001,2010-07-29,landslide,downpour,GLC
assam,26.1768000000001,91.7702,2016-07-14,landslide,monsoon,GLC
assam,24.8628,94.4182000000001,2009-08-30,landslide,downpour,GLC
assam,25.5098,93.8794,2015-07-22,landslide,continuous_rain,GLC
assam,27.7,92.8000000000001,2009-08-12,landslide,downpour,GLC
assam,26.1044000000001,91.7082,2014-09-22,landslide,rain,GLC
assam,24.8063000000001,93.9482000000001,2011-07-06,landslide,downpour,GLC
assam,27.8837,93.0515,2013-08-01,mudslide,rain,GLC
assam,26.1771,91.7599000000001,2013-05-11,landslide,rain,GLC
assam,27.0998000000001,93.6287,2008-06-14,landslide,rain,GLC
assam,27.0136000000001,92.6351000000001,2016-07-01,landslide,downpour,GLC
assam,24.5204,92.7264000000001,2016-05-18,landslide,continuous_rain,GLC
assam,24.6005000000001,92.3814,2010-06-03,landslide,downpour,GLC
assam,26.1965000000001,91.763,2010-04-20,landslide,downpour,GLC
assam,25.8782,94.1739000000001,2011-07-01,landslide,downpour,GLC
assam,24.7459000000001,93.4251,2015-08-11,landslide,continuous_rain,GLC
assam,25.4786,94.1327000000001,2010-08-27,landslide,downpour,GLC
assam,26.4205000000001,94.9731,2013-08-30,mudslide,unknown,GLC
assam,24.416,94.0984000000001,2015-08-01,landslide,continuous_rain,GLC
assam,27.1250000000001,93.7145,2011-07-15,landslide,downpour,GLC
assam,27.3600000000001,93.0385000000001,2015-07-15,landslide,monsoon,GLC
assam,26.0838,94.5640000000001,2013-08-04,landslide,rain,GLC
assam,25.8376258910001,93.9463344790001,2017-06-25,mudslide,continuous_rain,GLC
assam,26.1028000000001,91.8806000000001,2015-08-22,landslide,continuous_rain,GLC
assam,24.2315,92.6755000000001,2013-05-07,mudslide,rain,GLC
assam,26.1016000000001,91.6906000000001,2013-05-11,landslide,rain,GLC
assam,25.3433000000001,92.2897,2010-05-11,landslide,downpour,GLC
assam,27.579872903,91.8567238730001,2010-11-22,landslide,unknown,GLC
assam,25.16,93.686,2015-06-19,landslide,monsoon,GLC
assam,27.8997000000001,93.3497,2010-04-02,mudslide,downpour,GLC
assam,25.8266,94.1497000000001,2013-10-05,mudslide,continuous_rain,GLC
assam,24.6596000000001,93.9784000000001,2008-06-09,landslide,monsoon,GLC
assam,26.2083000000001,94.5438,2013-08-04,landslide,monsoon,GLC
assam,27.44,92.2833000000001,2011-08-12,landslide,rain,GLC
assam,27.5754000000001,91.9754000000001,2016-08-05,landslide,downpour,GLC
assam,26.0101,94.5282000000001,2016-07-26,landslide,downpour,GLC
assam,25.72,94.6219,2015-08-02,landslide,continuous_rain,GLC
assam,24.7679000000001,93.4108000000001,2010-10-08,landslide,downpour,GLC
assam,26.7103000000001,94.693,2013-08-11,landslide,downpour,GLC
assam,25.5084000000001,90.2191000000001,2015-06-16,rock_fall,downpour,GLC
assam,26.0480000000001,91.8695000000001,2015-09-05,landslide,unknown,GLC
assam,25.0888000000001,92.8551,2011-05-24,complex,downpour,GLC
assam,25.2745,94.0212000000001,2010-10-08,landslide,downpour,GLC
assam,25.1555000000001,93.8474000000001,2011-05-31,landslide,continuous_rain,GLC
assam,26.1309000000001,91.8383000000001,2013-10-06,landslide,downpour,GLC
assam,26.1049,91.7369,2012-06-25,landslide,downpour,GLC
assam,25.0318,92.4584,2015-03-19,landslide,rain,GLC
assam,25.4192,94.1080000000001,2011-07-29,landslide,rain,GLC
assam,26.72,95.0290000000001,2013-07-01,landslide,downpour,GLC
assam,26.3333000000001,91.2500000000001,2008-10-29,landslide,downpour,GLC
assam,26.159,91.8178,2014-09-22,landslide,rain,GLC
assam,25.4916000000001,91.2698,2010-06-28,landslide,downpour,GLC
assam,27.1032000000001,93.6884000000001,2011-07-19,landslide,downpour,GLC
assam,24.837,93.9128000000001,2010-10-08,landslide,downpour,GLC
assam,26.1963000000001,91.8074000000001,2016-07-14,landslide,monsoon,GLC
assam,25.5718,94.1211000000001,2010-08-21,landslide,downpour,GLC
assam,26.1807000000001,94.5497000000001,2013-08-04,landslide,monsoon,GLC
assam,24.8142,93.5444000000001,2012-06-10,landslide,downpour,GLC
assam,25.5498000000001,92.0757,2012-06-13,landslide,downpour,GLC
assam,25.5772000000001,91.8666,2014-09-23,landslide,continuous_rain,GLC
assam,25.1333000000001,93.9667000000001,2007-08-31,landslide,rain,GLC
assam,25.0951000000001,92.3567,2012-06-13,landslide,downpour,GLC
assam,25.5007,93.9854000000001,2015-07-22,landslide,continuous_rain,GLC
assam,24.9849,92.8411,2008-05-20,mudslide,mining,GLC
assam,25.6237,94.1136000000001,2015-08-12,mudslide,continuous_rain,GLC
assam,27.2743,92.9064000000001,2011-07-16,landslide,downpour,GLC
assam,25.0604000000001,93.9877000000001,2007-09-08,landslide,rain,GLC
assam,26.1619000000001,91.7697000000001,2014-06-27,landslide,rain,GLC
assam,27.1630000000001,94,2008-08-14,landslide,rain,GLC
assam,26.10973183,91.8031733440001,2017-07-06,landslide,continuous_rain,GLC
assam,24.9356000000001,93.8443,2010-07-31,landslide,rain,GLC
assam,24.4279,94.0564000000001,2007-09-11,landslide,rain,GLC
assam,25.6700000000001,94.1066000000001,2008-08-29,complex,downpour,GLC
assam,26.493490353,91.721375138,2015-09-01,landslide,rain,GLC
assam,26.138,94.25,2008-08-19,mudslide,downpour,GLC
assam,24.4072,94.0644,2015-08-01,landslide,continuous_rain,GLC
assam,24.2451,94.0691,2007-09-10,landslide,rain,GLC
assam,26.1844,91.7896000000001,2014-06-26,landslide,continuous_rain,GLC
assam,26.3185,94.5247000000001,2016-06-14,landslide,continuous_rain,GLC
assam,24.7543000000001,93.5039,2010-06-07,landslide,rain,GLC
assam,25.7238,89.9032000000001,2014-09-23,landslide,continuous_rain,GLC
assam,25.7022372500001,94.0461968110001,2010-08-13,landslide,downpour,GLC
assam,25.0477000000001,92.801,2010-07-25,landslide,downpour,GLC
assam,25.0634000000001,94.3415000000001,2015-07-31,mudslide,continuous_rain,GLC
assam,26.5836000000001,93.0038000000001,2011-07-24,landslide,downpour,GLC
assam,25.5576,91.8506,2007-08-26,complex,rain,GLC
assam,27.0869000000001,93.6086000000001,2014-08-17,landslide,downpour,GLC
assam,28.1737000000001,94.7596,2015-08-18,landslide,unknown,GLC
assam,27.0500000000001,90.8000000000001,2008-08-29,mudslide,rain,GLC
assam,25.6263000000001,94.1057000000001,2015-08-20,landslide,continuous_rain,GLC
assam,24.3069,93.1250000000001,2010-09-16,landslide,downpour,GLC
assam,25.51614662,94.234122702,2011-06-21,landslide,rain,GLC
assam,26.1868000000001,91.6739000000001,2015-09-01,rock_fall,rain,GLC
assam,27.1614000000001,93.7525,2013-09-02,landslide,downpour,GLC
assam,26.0093000000001,94.5238000000001,2010-07-06,mudslide,monsoon,GLC
assam,25.426,94.6024,2013-10-13,mudslide,downpour,GLC
assam,27.5205,89.7466000000001,2012-09-14,landslide,downpour,GLC
assam,25.1718000000001,93.123,2009-08-27,landslide,downpour,GLC
assam,25.1604,93.6795000000001,2012-03-04,landslide,unknown,GLC
assam,25.7713,93.8067,2011-08-13,mudslide,downpour,GLC
assam,27.5523000000001,91.7520000000001,2016-04-22,landslide,continuous_rain,GLC
assam,26.9986000000001,95.4993000000001,2012-06-25,landslide,downpour,GLC
assam,25.0728,92.3636000000001,2015-08-19,landslide,rain,GLC
assam,26.1961000000001,91.7825000000001,2016-06-22,mudslide,downpour,GLC
assam,25.1416,92.3807,2015-08-19,landslide,rain,GLC
assam,26.3897000000001,94.9439000000001,2013-08-16,landslide,rain,GLC
assam,26.0977,94.7031000000001,2013-06-07,landslide,unknown,GLC
assam,26.1666000000001,91.7042000000001,2015-09-23,landslide,continuous_rain,GLC
assam,25.3833000000001,94.1884000000001,2013-08-15,landslide,downpour,GLC
assam,26.4333,94.8833000000001,2010-06-17,landslide,downpour,GLC
assam,25.615602516,94.116034932,2010-08-19,landslide,downpour,GLC
assam,24.8669,92.3576,2014-05-09,landslide,rain,GLC
assam,24.8961,93.4957,2010-08-19,mudslide,downpour,GLC
assam,25.7902,94.1318000000001,2016-07-10,landslide,downpour,GLC
assam,26.0814,94.8030000000001,2010-08-14,landslide,downpour,GLC
assam,24.9037000000001,93.4870000000001,2013-09-01,mudslide,continuous_rain,GLC
assam,26.1475,91.7356,2012-06-02,landslide,downpour,GLC
assam,26.149,91.7351,2012-06-20,landslide,downpour,GLC
assam,27.8776,94.25,2013-06-01,landslide,downpour,GLC
assam,26.1677,94.2442,2016-06-12,landslide,continuous_rain,GLC
